family	genus	species	mycorrhizal_type	AOO	EOO	env_B2	geo_B2	ex_dent	env_B2_corrected	geo_B2_corrected	RC1_position	RC2_position	RC3_position	lat_position	lat_range	biome	climate_zone
Fabaceae	Senna	Senna timoriensis	AM	1900	830872.251351469	0.345752491831027	0.325451285110525	0.159911717495987	0.0552898747972168	0.151032118201294	1.45857055417566	0.275582346004496	0.256880862254709	-14.3355286931536	6.65947662337294	Tropical	Tropical
Fabaceae	Sophora	Sophora tomentosa	AM	7600	2379496.30135166	0.390163599996417	0.335363938700779	0.408186195826645	0.159259395632566	0.198353624557172	0.817790776773452	0.820939266435102	0.482750778138832	-18.3445891611821	19.7284014357851	Tropical	Tropical
Hernandiaceae	Gyrocarpus	Gyrocarpus americanus	AM	37000	3225899.52074348	0.229672268120021	0.394740692515252	0.453089887640449	0.104062182156627	0.36475703360525	1.10857170210208	0.0745172156888657	0.123532372420259	-16.4398152030122	11.8204558654764	Tropical	Tropical
Lamiaceae	Clerodendrum	Clerodendrum costatum	AM	32200	2434906.48485224	0.29487605418455	0.23823034574364	0.354373996789727	0.104496405878963	0.205940387250227	1.29867997866282	0.589725232058861	0.00044944328876702	-14.2362759832967	6.76564773665129	Tropical	Tropical
Lamiaceae	Premna	Premna tomentosa	AM	62000	4484200.48402937	0.331009702428599	0.395648592592832	0.750120385232745	0.248297125501517	0.366392658889154	-0.131100350679117	0.826347556175151	0.619678097521174	-26.3750932911093	24.0041079984958	Non-tropical	Non-tropical
Lamiaceae	Vitex	Vitex trifolia	AM	8700	3809169.51034703	0.342187052816917	0.445114089171553	0.797632423756019	0.272939488316287	0.420860887110402	0.60163106291383	0.605406936325418	0.37674430382035	-20.1444024746634	16.4073285334372	Tropical	Tropical
Lauraceae	Beilschmiedia	Beilschmiedia collina	AM	6500	105264.375633413	0.115612379717783	0.0797399557591423	0.0356741573033708	0.00412437422026923	0.0245721292473954	0.499602512102314	1.07721237962308	1.18549519798454	-19.5022862826516	5.31690013394048	Tropical	Tropical
Lauraceae	Cryptocarya	Cryptocarya angulata	AM	7900	54728.1598186803	0.0903733130571444	0.0484359184857827	0.0158507223113965	0.0014324822896297	0.0142488295083429	0.579613788218463	1.34744907919332	1.41064989817754	-18.8400081699047	5.36942143174135	Tropical	Tropical
Lauraceae	Cryptocarya	Cryptocarya corrugata	AM	8500	58220.4276337318	0.091608146183843	0.0501884721780903	0.0262038523274478	0.00240048633459268	0.0193759790234474	0.569901169700356	1.24363367532706	1.27693020702908	-18.9568783756441	5.35371446970702	Tropical	Tropical
Lauraceae	Cryptocarya	Cryptocarya hypospodia	AM	20500	3240480.62734425	0.36571692917417	0.349189897649598	0.204534510433387	0.0748017330658405	0.144521697989533	0.896950037117788	0.884914696468246	0.658857649193494	-17.6083042924683	14.6705901090849	Tropical	Tropical
