family	genus	species	mycorrhizal_type	AOO	EOO	env_B2	geo_B2	ex_dent	env_B2_corrected	geo_B2_corrected	RC1_position	RC2_position	RC3_position	lat_position	lat_range	biome	climate_zone
Meliaceae	Melia	Melia azedarach	AM	80600	8061728.99406065	0.491663443044833	0.519655395629554	0.943659711075441	0.463962982610044	0.502057917874905	-0.112443216568542	0.505236310087716	0.700184943672689	-26.5738877998477	18.9969145797151	Non-tropical	Non-tropical
Rutaceae	Melicope	Melicope bonwickii	AM	2900	76137.7066646536	0.110317757598137	0.0580194334719279	0.0150882825040128	0.0016645054918499	0.0128344445278961	0.631882418278165	1.47762169239821	1.30423889172387	-18.2421056499367	5.44394535005136	Tropical	Tropical
Rutaceae	Melicope	Melicope elleryana	AM	49700	3092725.9154109	0.269040290490174	0.331986230853224	0.530337078651685	0.14268204169816	0.273448932937779	0.947294282750211	0.670070715968571	0.242812844110895	-17.0445615698636	18.9417483931764	Tropical	Tropical
Rutaceae	Melicope	Melicope jonesii	AM	2100	7042.0574091457	0.183885571925568	0.12344932970436	0.00742375601926164	0.0013651216214378	0.00661307614013787	0.432829399629178	1.54446903956267	1.37768963813091	-18.9806696163165	1.81326240419085	Tropical	Tropical
Rutaceae	Melicope	Melicope micrococca	AM	45000	1005461.89821231	0.378936192937427	0.352334592690115	0.315609951845907	0.119596033605652	0.200658566490212	-0.631601685065411	1.1434656760843	0.800452729270715	-30.8741649494795	8.96294316380952	Non-tropical	Non-tropical
Rutaceae	Melicope	Melicope vitiflora	AM	10700	354145.833877045	0.142695369588563	0.109923670639821	0.135794542536116	0.0193772524353009	0.0526118763860516	0.379479664546452	1.07741775472001	1.06561818003097	-21.1422790490063	13.9183704307996	Tropical	Tropical
Rutaceae	Melicope	Melicope xanthoxyloides	AM	8600	126255.643696379	0.247186419223197	0.205943986204654	0.0522873194221509	0.012924715258741	0.0322391578041181	0.99497817992711	1.27382750948754	0.665243071963112	-15.4357693098122	8.2669123440681	Tropical	Tropical
Malvaceae	Melochia	Melochia umbellata	AM	2800	2168493.73157518	0.270150631527381	0.22130345055433	0.159670947030498	0.0431352071768639	0.0943134696095463	1.44653738645367	0.367000637173732	0.71427227642405	-14.5702828919126	7.0828546990729	Tropical	Tropical
Melastomataceae	Memecylon	Memecylon arnhemense	AM	1900	8801.0870676039	0.0388195861662717	0.0640372593762882	0.0321428571428571	0.0012477724124873	0.0258538943090743	1.60376705571931	0.52386894443485	0.707099762207308	-12.8959360487483	1.25453534427558	Tropical	Tropical
Melastomataceae	Memecylon	Memecylon pauciflorum	AM	51000	2393946.18087489	0.348605125199894	0.29770279015576	0.467536115569823	0.162985486103691	0.25263236992577	1.21817227613656	0.528953958125753	0.153166667354977	-15.1591596911376	11.5432506275822	Tropical	Tropical
Rutaceae	Micromelum	Micromelum minutum	AM	55100	2980545.77436227	0.213650436341729	0.284437297072484	0.465288924558588	0.099409181756916	0.261344184989675	1.06880670462562	0.504729886864318	0.404432543779387	-16.3231109804994	14.5750264473304	Tropical	Tropical
Annonaceae	Miliusa	Miliusa brahei	AM	17200	1907121.28190319	0.264394210584783	0.18510543639258	0.209590690208668	0.0554145650836406	0.12781391992171	1.41641696454701	0.588940978847735	0.401660714441854	-13.9122564294431	9.75078678534853	Tropical	Tropical
Annonaceae	Miliusa	Miliusa horsfieldii	AM	4600	51683.341202891	0.155561475784631	0.126838897392679	0.0274077046548957	0.00426358298398487	0.0246257385115417	1.46102189806694	0.934616340539398	0.670353247013463	-12.8239778440483	5.5829072715471	Tropical	Tropical
Annonaceae	Miliusa	Miliusa traceyi	AM	18900	729154.188132916	0.253086818805946	0.198919031346713	0.183346709470305	0.0464026354383774	0.135533031646229	1.39893838284291	0.640568773068865	0.043405754447764	-13.4946740969508	4.41365131564048	Tropical	Tropical
Sapotaceae	Mimusops	Mimusops elengi	AM	27500	3121228.83923496	0.228084564718886	0.229637634204862	0.333788121990369	0.0761319185125079	0.182982427691814	1.28905260295018	0.573642558457164	0.324910050025017	-14.6139617285964	11.0070828399688	Tropical	Tropical
Sapindaceae	Mischarytera	Mischarytera lautereriana	AM	9100	290140.54913971	0.142929527841877	0.0749276970759211	0.114446227929374	0.0163577453212293	0.0419096398357666	0.0866447151192014	1.23561006315605	1.06696798619359	-23.9221023180778	11.0154752732925	Tropical	Non-tropical
Sapindaceae	Mischarytera	Mischarytera macrobotrys	AM	1500	3051.33475334101	0.169264238512879	0.123602799200942	0.00389245585874799	0.000658853576875973	0.00372092978295538	1.31530975083615	1.01698238618942	0.826089256067862	-13.4576072982668	1.38146050304769	Tropical	Tropical
Sapindaceae	Mischocarpus	Mischocarpus australis	AM	12800	87031.0207924852	0.0986133321797214	0.0971514836452989	0.0543739967897271	0.00536200100736447	0.0428541368115388	-0.535692519125907	1.37865890765285	1.05502047149458	-30.9422474870286	6.29545917977754	Non-tropical	Non-tropical
Sapindaceae	Mischocarpus	Mischocarpus lachnocarpus	AM	13800	258951.262255168	0.30660275908405	0.266209100743675	0.337158908507223	0.103373851598081	0.161707267761707	1.15497579624746	0.740298505807497	0.421368198047172	-15.3590399354818	17.5989831032272	Tropical	Tropical
Sapindaceae	Mischocarpus	Mischocarpus macrocarpus	AM	3900	40403.6295698118	0.23008627888259	0.154848429865971	0.0204654895666132	0.0047088283398925	0.010950318701603	0.55333850099374	1.24008200829367	1.5358392514538	-19.1119707946192	4.82985245853338	Tropical	Tropical
Sapindaceae	Mischocarpus	Mischocarpus pyriformis	AM	21900	578926.121525722	0.2087909729225	0.155450058715075	0.213041733547352	0.0444811908204476	0.0857407409425522	-0.107888603192197	1.16344644534131	0.813188135405895	-26.1044129796819	16.0566365985177	Non-tropical	Non-tropical
Sapindaceae	Mischocarpus	Mischocarpus stipitatus	AM	4800	689451.347629242	0.15676336323253	0.121055183455089	0.102006420545746	0.0159908695560631	0.0588824393483263	1.12810196217966	0.854484285501454	0.913041510838883	-15.5843347740757	9.92046183957818	Tropical	Tropical
Annonaceae	Mitrephora	Mitrephora diversifolia	AM	2400	17758.3002621405	0.0757313095257639	0.0631717237726284	0.0388041733547352	0.00293869086321885	0.0280264375302618	1.38050257618231	1.05977872303905	0.149347389442506	-12.5816997620375	3.16244325242879	Tropical	Tropical
Annonaceae	Monoon	Monoon australe	AM	29900	1812235.16278726	0.267088669533099	0.201528738151733	0.21970304975923	0.0586801952525569	0.136789892763992	1.39767243283673	0.593928497981087	0.377612985508264	-13.9914495161808	7.35646364739338	Tropical	Tropical
Annonaceae	Monoon	Monoon michaelii	AM	1600	1400.24114407094	0.140396434909748	0.0957059708172618	0.00172552166934189	0.000242257090735119	0.00157592982730375	0.576100847622095	2.03395003548306	1.74516040424726	-17.5985474063445	0.521855392964	Tropical	Tropical
Rubiaceae	Morinda	Morinda citrifolia	AM	22300	1883416.42383564	0.221056434947782	0.202976996898475	0.216091492776886	0.0477684150158027	0.148451857582702	1.31081205942527	0.730932215548489	0.146385077968297	-13.9128857132587	9.20957325559119	Tropical	Tropical
Araliaceae	Motherwellia	Motherwellia haplosciadea	AM	3300	19100.3883040483	0.159846903888679	0.137510483852574	0.0241573033707865	0.00386147015011978	0.0166774289534396	0.555558009364244	1.30629290628501	1.26988387947641	-18.8361856046719	2.9714545015007	Tropical	Tropical
Rutaceae	Murraya	Murraya koenigii	AM	4200	2097441.40898499	0.484692331701431	0.474668956983768	0.16115569823435	0.0781109311441793	0.140735588501274	0.535170307382691	0.958708269452016	0.6565909410317	-20.8467141067129	21.3433815818049	Non-tropical	Tropical
Rutaceae	Murraya	Murraya paniculata	AM	36700	5095017.24427354	0.551717279529377	0.581937686206314	0.631019261637239	0.348144230361134	0.449197848727358	0.610382832642638	0.52272697532168	0.40002534129744	-20.2342980006694	22.6245012847445	Tropical	Tropical
Proteaceae	Musgravea	Musgravea heterophylla	NM	3700	9491.54031250732	0.0786035965807627	0.0292675045122059	0.00814606741573034	0.000640310196865763	0.00729610288641759	0.736876003580438	1.62404650296634	1.51173006931256	-17.8286949323594	1.97846029865623	Tropical	Tropical
Proteaceae	Musgravea	Musgravea stenostachya	NM	3500	107154.333493966	0.256285942386664	0.237479372572589	0.0286918138041734	0.00735330853958527	0.0159476011523612	0.651650688365384	1.35728609510597	1.34412342064071	-18.3346869848219	3.30520451123437	Tropical	Tropical
Scrophulariaceae	Myoporum	Myoporum insulare	AM	20200	3307933.89543401	0.294341728773699	0.461161175216336	0.544823434991974	0.160364271731963	0.395687490713257	-0.75441353489472	0.428321431129024	0.365229878745715	-31.697083732658	11.0656930194447	Non-tropical	Non-tropical
Scrophulariaceae	Myoporum	Myoporum montanum	AM	67000	7576941.87881998	0.550101446379744	0.654626575755303	0.946829855537721	0.520852473006824	0.624156437946262	-0.442092690936965	-0.0753529127719136	0.539534324005883	-29.0326726153799	21.3344807977623	Non-tropical	Non-tropical
Scrophulariaceae	Myoporum	Myoporum platycarpum	AM	59400	1682321.68416469	0.207398755525929	0.256305787839087	0.398555377207063	0.0826598892409121	0.204852879384162	-0.604602531484797	-1.26656488645361	0.629628281395893	-31.4879480874797	5.01308130578152	Non-tropical	Non-tropical
Myristicaceae	Myristica	Myristica globosa	AM	15700	216355.151700823	0.285554896526977	0.261205825878265	0.115369181380417	0.0329442346514871	0.0738974853904431	1.18370119925608	0.747015424546081	1.03112739359254	-15.7347814260608	11.9697234365347	Tropical	Tropical
Myristicaceae	Myristica	Myristica insipida	AM	38000	1811919.29918705	0.288357964253111	0.227988058194037	0.276685393258427	0.0797844367385714	0.168902891465566	1.34062041700432	0.618406636570564	0.224404299019032	-14.1522581667229	7.30751920259505	Tropical	Tropical
Myristicaceae	Myristica	Myristica lancifolia	AM	1600	26631.4613851717	0.105827952046284	0.0733686603233303	0.0544943820224719	0.00576702884746606	0.0370342939627448	1.47685129922023	0.799780601601623	0.307853119634349	-12.6573233589004	2.85228122968494	Tropical	Tropical
Primulaceae	Myrsine	Myrsine achradifolia	AM	4200	13694.8731711422	0.250817885878696	0.175903286629991	0.0165329052969502	0.00414674835401375	0.0105325499550129	0.600318190108439	1.55356671344516	1.47801773641648	-18.396134860544	2.13830500000961	Tropical	Tropical
Primulaceae	Myrsine	Myrsine benthamiana	AM	10500	872964.966904117	0.225435423359583	0.157537063055912	0.220505617977528	0.0497097773419305	0.120357315030982	1.44665705442339	0.584459965786224	0.26058416175907	-13.5802300388324	3.58116836845118	Tropical	Tropical
Primulaceae	Myrsine	Myrsine howittiana	AM	81000	771035.06098905	0.39579397441232	0.345225065191668	0.208346709470305	0.0824623721969809	0.162678041039811	-0.987604263457661	1.38085637249131	0.578512165348851	-34.4283678265509	10.6729211963438	Non-tropical	Non-tropical
Primulaceae	Myrsine	Myrsine ireneae	AM	3300	80958.6546355042	0.11223589629613	0.0751466414355401	0.0289325842696629	0.00324727452766893	0.0228002423451867	0.255737748984715	0.954364078651967	1.58734862450573	-22.6008231449556	8.33812837224982	Tropical	Tropical
Primulaceae	Myrsine	Myrsine kimberleyensis	AM	1000	21043.6034475065	0.155396384833018	0.341838838778104	0.0735152487961477	0.0114240038930212	0.0723382014375064	1.38784461611963	0.0460201917114419	0.0780978077175312	-15.1913608750282	1.80338864157067	Tropical	Tropical
Primulaceae	Myrsine	Myrsine oreophila	AM	2500	13693.4312953052	0.14951337056763	0.0737097612191351	0.0172552166934189	0.0025798856077079	0.0116518245378176	0.590499089833336	1.42400747754506	1.43625527120669	-18.5987306948902	1.97756423613298	Tropical	Tropical
Primulaceae	Myrsine	Myrsine pedicellata	AM	6100	139045.530641743	0.0379665664153612	0.0834289359770786	0.05553772070626	0.002108576561752	0.0489416270139326	1.43402421791569	0.809644174570148	0.0999783973882965	-12.7177048049032	1.92327220258225	Tropical	Tropical
Primulaceae	Myrsine	Myrsine porosa	AM	15900	372639.075165805	0.196128607775159	0.202367328306475	0.448796147672552	0.0880217636178723	0.166243684440393	0.777313194320618	0.724453277725951	0.648056921437549	-18.2105463185619	12.7583359629821	Tropical	Tropical
Primulaceae	Myrsine	Myrsine rubiginosa	AM	1000	900.24107826516	0.137246373713235	0.0496321310579257	0.00156500802568218	0.000214791676356989	0.00143599714256318	0.992331315136642	1.61560285315771	1.59944102925331	-16.476818291496	0.436954112748801	Tropical	Tropical
Primulaceae	Myrsine	Myrsine smithii	AM	1500	9906.87679751262	0.295923391063486	0.291341103073253	0.0237560192616372	0.00702996177807319	0.0199317141288268	0.553135238671646	1.14774318371837	1.20180327200497	-19.0552185199196	1.8231065522963	Tropical	Tropical
Primulaceae	Myrsine	Myrsine subsessilis	AM	19900	455792.400489605	0.33911894474223	0.32087631899523	0.269181380417336	0.0912845056713835	0.138644885857902	0.303717259362805	0.939080611383614	0.908532979619353	-22.5960104763212	15.1916672046529	Tropical	Tropical
Primulaceae	Myrsine	Myrsine urceolata	AM	9100	121766.587486596	0.19300415755615	0.159561222833727	0.148113964686998	0.0285866109767155	0.102308051086644	1.27703791343671	0.840413054189015	0.239215145251901	-13.9122191141952	7.60368229012143	Tropical	Tropical
Primulaceae	Myrsine	Myrsine variabilis	AM	98400	1120051.52959602	0.459697682131601	0.460230056661908	0.607423756019262	0.279231292713726	0.355467770073715	-0.294174906267305	0.813662033107983	0.68034948861931	-27.8563077733247	17.9293478350417	Non-tropical	Non-tropical
Rubiaceae	Nauclea	Nauclea orientalis	AM	36700	2393341.06792208	0.310020027282665	0.354135442548249	0.415248796147673	0.128735443110795	0.302686614534565	1.16454708535524	0.362807472965852	0.187262793025304	-15.5856450741487	10.4763583113368	Tropical	Tropical
Rutaceae	Nematolepis	Nematolepis squamea	AM	39400	2707121.90041194	0.305892375530896	0.218855781671475	0.178491171749599	0.054599088537778	0.126040629097481	-1.11794290256043	1.71657333591956	0.494969148036985	-36.4338706767529	14.7203461332194	Non-tropical	Non-tropical
